soc_code,s_ij,E_j,E_sub_j,E_aug_j,isco_4digit,mapping_stage,ch_isco_4digit,ch_isco_label,main_group,employed_2022,employed_2024,delta_bfs,is_outlier
47-4061.00,0.0,0.0,0.0,0.0,3112,1,3112,Bauführer und Bautechniker,3,38.516833221537,38.94519300831815,1.1121365671922114,False
47-5011.00,0.0,0.0,0.0,0.0,2146,1,2146,"Bergbauingenieure, Metallurgen und verwandte Berufe",2,,,,
47-5012.00,0.0,0.0,0.0,0.0,2146,1,2146,"Bergbauingenieure, Metallurgen und verwandte Berufe",2,,,,
47-5022.00,0.0,0.0,0.0,0.0,3121,1,3121,Produktionsleiter im Bergbau,3,,,,
47-5023.00,0.0,0.0,0.0,0.0,2146,1,2146,"Bergbauingenieure, Metallurgen und verwandte Berufe",2,,,,
47-5032.00,0.050222847055486235,0.0,0.0,0.0,2146,1,2146,"Bergbauingenieure, Metallurgen und verwandte Berufe",2,,,,
47-5041.00,0.0,0.0,0.0,0.0,3121,1,3121,Produktionsleiter im Bergbau,3,,,,
47-5043.00,0.0,0.0,0.0,0.0,3121,1,3121,Produktionsleiter im Bergbau,3,,,,
47-5044.00,0.0,0.0,0.0,0.0,3121,1,3121,Produktionsleiter im Bergbau,3,,,,
47-5071.00,0.0,0.0,0.0,0.0,2146,1,2146,"Bergbauingenieure, Metallurgen und verwandte Berufe",2,,,,
49-1011.00,0.0,0.0,0.0,0.0,3123,1,3123,Poliere und Vorarbeiter,3,26.807374822177003,28.775562191047857,7.341962358964843,False
49-2011.00,0.0,0.0,0.0,0.0,3512,1,3512,Techniker für die Anwenderbetreuung in der Informations- und Kommunikationstechnologie,3,13.888323471840003,14.047835770181605,1.1485353049634035,False
49-2022.00,0.12015310093782564,0.0,0.0,0.0,2153,1,2153,Ingenieure im Bereich Telekommunikationstechnik,2,1.651368126398,1.1481756527764473,-30.471247784049645,True
49-2091.00,0.18927976710926334,0.0,0.0,0.0,2149,1,2149,"Ingenieure, anderweitig nicht genannt",2,5.215934733249,4.863642360752166,-6.754156071991167,False
49-2092.00,0.11114223919105777,0.0,0.0,0.0,3113,1,3113,Elektrotechniker,3,8.859283643801998,8.999331098083685,1.5807988536371664,False
49-2096.00,0.17225945132592688,0.0,0.0,0.0,3114,1,3114,Techniker im Bereich Elektronik,3,1.366058589767,1.7857538578456174,30.723079611849,False
49-2097.00,0.12942248030573236,0.0,0.0,0.0,3521,1,3521,Techniker für Rundfunk und audiovisuelle Medien,3,6.346659251749999,5.69390974380046,-10.284930733748665,False
49-2098.00,0.11389992296132352,0.0,0.0,0.0,3112,1,3112,Bauführer und Bautechniker,3,38.516833221537,38.94519300831815,1.1121365671922114,False
49-3031.00,0.24877650891500885,0.0,0.0,0.0,3115,1,3115,"Maschinenbautechniker, Techniker im Bereich Systemtechnik, Automation und Unternehmensprozesse",3,11.019605854272998,11.97433846910366,8.663945221420533,False
49-3043.00,0.0,0.0,0.0,0.0,3115,1,3115,"Maschinenbautechniker, Techniker im Bereich Systemtechnik, Automation und Unternehmensprozesse",3,11.019605854272998,11.97433846910366,8.663945221420533,False
49-9021.00,0.01732709291829956,0.0,0.0,0.0,3115,1,3115,"Maschinenbautechniker, Techniker im Bereich Systemtechnik, Automation und Unternehmensprozesse",3,11.019605854272998,11.97433846910366,8.663945221420533,False
49-9041.00,0.10974680867677993,0.0,0.0,0.0,3114,1,3114,Techniker im Bereich Elektronik,3,1.366058589767,1.7857538578456174,30.723079611849,False
49-9043.00,0.053990153927347705,0.0,0.0,0.0,3114,1,3114,Techniker im Bereich Elektronik,3,1.366058589767,1.7857538578456174,30.723079611849,False
49-9045.00,0.0,0.0,0.0,0.0,2651,1,2651,Bildende Künstler,2,4.121146544095,3.179859830652326,-22.840408691396814,False
49-9051.00,0.0,0.0,0.0,0.0,3131,1,3131,Steuerer von Energieerzeugungsanlagen,3,0.7010095428119999,0.6287862815912058,-10.302750078277226,False
49-9061.00,0.17128081796003566,0.0,0.0,0.0,3254,1,3254,Augenoptiker,3,5.256679593504,4.6672842424727,-11.212312649978736,False
49-9062.00,0.15914964825622502,0.0,0.0,0.0,3214,1,3214,Medizinische und zahnmedizinische Prothetiktechniker,3,4.551515015314,4.129304585486128,-9.276261385655218,False
49-9064.00,0.1555217289951069,0.0,0.0,0.0,3111,1,3111,Chemo- und Physikotechniker,3,8.995486047674996,8.365162717972387,-7.007106968561465,False
49-9071.00,0.10695746699231881,0.0,0.0,0.0,2621,1,2621,Archiv- und Museumswissenschaftler,2,2.5007701291260007,3.436134062024667,37.40303524920816,False
49-9081.00,0.21556678315944186,0.0,0.0,0.0,3131,1,3131,Steuerer von Energieerzeugungsanlagen,3,0.7010095428119999,0.6287862815912058,-10.302750078277226,False
49-9092.00,0.0,0.0,0.0,0.0,3112,1,3112,Bauführer und Bautechniker,3,38.516833221537,38.94519300831815,1.1121365671922114,False
49-9094.00,0.22268288146235649,0.0,0.0,0.0,2144,1,2144,"Maschinenbau- , Mechatronik- und Systemtechnikingenieure",2,9.728896910697,10.551287836634446,8.453074726624155,False
49-9099.01,0.10170693342240492,0.0,0.0,0.0,3131,1,3131,Steuerer von Energieerzeugungsanlagen,3,0.7010095428119999,0.6287862815912058,-10.302750078277226,False
51-1011.00,0.0,0.0,0.0,0.0,3122,1,3122,Produktionsleiter bei der Herstellung von Waren,3,22.165944935432,22.01258882965041,-0.6918545824610831,False
51-2011.00,0.179114698053537,0.0,0.0,0.0,3115,1,3115,"Maschinenbautechniker, Techniker im Bereich Systemtechnik, Automation und Unternehmensprozesse",3,11.019605854272998,11.97433846910366,8.663945221420533,False
51-2023.00,0.21363855056688008,0.0,0.0,0.0,3113,1,3113,Elektrotechniker,3,8.859283643801998,8.999331098083685,1.5807988536371664,False
51-2041.00,0.1624446620596965,0.0,0.0,0.0,3123,1,3123,Poliere und Vorarbeiter,3,26.807374822177003,28.775562191047857,7.341962358964843,False
51-2061.00,0.0,0.0,0.0,0.0,3113,1,3113,Elektrotechniker,3,8.859283643801998,8.999331098083685,1.5807988536371664,False
51-2092.00,0.0511359369364948,0.0,0.0,0.0,3139,1,3139,"Techniker in der Prozesssteuerung, anderweitig nicht genannt",3,0.128551448903,0.1816310917545514,41.290583112449646,True
51-4041.00,0.11721288190784994,0.0,0.0,0.0,2514,1,2514,Anwendungsprogrammierer,2,12.634662618871998,13.834326672812937,9.495022464225034,False
51-4051.00,0.0,0.0,0.0,0.0,3135,1,3135,Steuerer von Verfahren in der Metallerzeugung,3,,,,
51-4061.00,0.2608762012020868,0.0,0.0,0.0,2163,1,2163,Produkt- und Textildesigner,2,5.2040786091180005,5.261666339767753,1.106588408346758,False
51-4062.00,0.15414434823792836,0.0,0.0,0.0,2163,1,2163,Produkt- und Textildesigner,2,5.2040786091180005,5.261666339767753,1.106588408346758,False
51-4191.00,0.029447202226173284,0.0,0.0,0.0,3135,1,3135,Steuerer von Verfahren in der Metallerzeugung,3,,,,
51-6041.00,0.0,0.0,0.0,0.0,3119,1,3119,"Material- und ingenieurtechnische Fachkräfte, anderweitig nicht genannt",3,18.554461015303,18.856387509419907,1.62724475730064,False
51-6052.00,0.0,0.0,0.0,0.0,2163,1,2163,Produkt- und Textildesigner,2,5.2040786091180005,5.261666339767753,1.106588408346758,False
51-6061.00,0.061232327265957925,0.0,0.0,0.0,2113,1,2113,Chemiker,2,3.974386962397,2.954676445313163,-25.65705168449016,False
51-6092.00,0.2524830911343189,0.0,0.0,0.0,2163,1,2163,Produkt- und Textildesigner,2,5.2040786091180005,5.261666339767753,1.106588408346758,False
51-8011.00,0.1273706676534328,0.0,0.0,0.0,3131,1,3131,Steuerer von Energieerzeugungsanlagen,3,0.7010095428119999,0.6287862815912058,-10.302750078277226,False
51-8012.00,0.25076613901855743,0.0,0.0,0.0,3131,1,3131,Steuerer von Energieerzeugungsanlagen,3,0.7010095428119999,0.6287862815912058,-10.302750078277226,False
51-8013.03,0.10883360977944843,0.0,0.0,0.0,3131,1,3131,Steuerer von Energieerzeugungsanlagen,3,0.7010095428119999,0.6287862815912058,-10.302750078277226,False
51-8013.04,0.23025660350358096,0.0,0.0,0.0,3113,1,3113,Elektrotechniker,3,8.859283643801998,8.999331098083685,1.5807988536371664,False
51-8021.00,0.11755792269022317,0.0,0.0,0.0,2144,1,2144,"Maschinenbau- , Mechatronik- und Systemtechnikingenieure",2,9.728896910697,10.551287836634446,8.453074726624155,False
51-8031.00,0.19116998257593484,0.0,0.0,0.0,3132,1,3132,Steuerer von Verbrennungs- und Wasserbehandlungsanlagen,3,2.789748750421,2.47336977675214,-11.340769437431074,False
51-8091.00,0.08230686860643223,0.0,0.0,0.0,3133,1,3133,Steuerer von chemischen Verfahrensanlagen,3,,,,
51-8093.00,0.049392406727711384,0.0,0.0,0.0,3134,1,3134,Steuerer von Erdöl- und Erdgasraffinationsanlagen,3,,,,
51-9011.00,0.24184938072225795,0.0,0.0,0.0,3133,1,3133,Steuerer von chemischen Verfahrensanlagen,3,,,,
51-9012.00,0.0,0.0,0.0,0.0,3139,1,3139,"Techniker in der Prozesssteuerung, anderweitig nicht genannt",3,0.128551448903,0.1816310917545514,41.290583112449646,True
51-9071.00,0.14696870743587556,0.0,0.0,0.0,2163,1,2163,Produkt- und Textildesigner,2,5.2040786091180005,5.261666339767753,1.106588408346758,False
51-9081.00,0.08965915439801732,0.0,0.0,0.0,3214,1,3214,Medizinische und zahnmedizinische Prothetiktechniker,3,4.551515015314,4.129304585486128,-9.276261385655218,False
51-9082.00,0.0,0.0,0.0,0.0,3214,1,3214,Medizinische und zahnmedizinische Prothetiktechniker,3,4.551515015314,4.129304585486128,-9.276261385655218,False
51-9083.00,0.05315745516960042,0.0,0.0,0.0,3254,1,3254,Augenoptiker,3,5.256679593504,4.6672842424727,-11.212312649978736,False
51-9141.00,0.1177767779754841,0.0,0.0,0.0,3114,1,3114,Techniker im Bereich Elektronik,3,1.366058589767,1.7857538578456174,30.723079611849,False
51-9151.00,0.0,0.0,0.0,0.0,3431,1,3431,Fotografen,3,4.343179196358999,4.982288119396316,14.71523264739106,False
51-9162.00,0.43890745074574994,0.0,0.0,0.0,2144,1,2144,"Maschinenbau- , Mechatronik- und Systemtechnikingenieure",2,9.728896910697,10.551287836634446,8.453074726624155,False
51-9194.00,0.109212920848049,0.0,0.0,0.0,2651,1,2651,Bildende Künstler,2,4.121146544095,3.179859830652326,-22.840408691396814,False
51-9195.00,0.006615061423144702,0.0,0.0,0.0,2651,1,2651,Bildende Künstler,2,4.121146544095,3.179859830652326,-22.840408691396814,False
51-9195.03,0.2405980948285861,0.0,0.0,0.0,2651,1,2651,Bildende Künstler,2,4.121146544095,3.179859830652326,-22.840408691396814,False
51-9195.04,0.0893715604389827,0.0,0.0,0.0,2651,1,2651,Bildende Künstler,2,4.121146544095,3.179859830652326,-22.840408691396814,False
51-9195.05,0.007276970703947322,0.0,0.0,0.0,2651,1,2651,Bildende Künstler,2,4.121146544095,3.179859830652326,-22.840408691396814,False
53-1041.00,0.015225083703861355,0.0,0.0,0.0,3153,1,3153,Flugzeugpiloten und verwandte Berufe,3,3.3559243445070006,3.462788172086736,3.1843336323910574,False
53-1042.00,0.0,0.0,0.0,0.0,3123,1,3123,Poliere und Vorarbeiter,3,26.807374822177003,28.775562191047857,7.341962358964843,False
53-1042.01,0.0015670153569039623,0.0,0.0,0.0,2143,1,2143,Umweltschutzingenieure,2,1.509607549755,1.708519801270991,13.176421351911834,False
53-1043.00,0.02157223272162182,0.0,0.0,0.0,3122,1,3122,Produktionsleiter bei der Herstellung von Waren,3,22.165944935432,22.01258882965041,-0.6918545824610831,False
53-2011.00,0.0530664249961816,0.0,0.0,0.0,3153,1,3153,Flugzeugpiloten und verwandte Berufe,3,3.3559243445070006,3.462788172086736,3.1843336323910574,False
53-2012.00,0.11063493990811475,0.0,0.0,0.0,3153,1,3153,Flugzeugpiloten und verwandte Berufe,3,3.3559243445070006,3.462788172086736,3.1843336323910574,False
53-2021.00,0.06517540148278968,0.0,0.0,0.0,3154,1,3154,Flugverkehrslotsen,3,1.401805752024,2.4939146075629024,77.90728879247777,True
53-2022.00,0.07705178019096871,0.0,0.0,0.0,3154,1,3154,Flugverkehrslotsen,3,1.401805752024,2.4939146075629024,77.90728879247777,True
53-3011.00,0.01111002036940125,0.0,0.0,0.0,3258,1,3258,Rettungsdienstpersonal,3,4.050694959712999,4.564136736665777,12.675399704478275,False
53-4011.00,0.0518072321942417,0.0,0.0,0.0,3115,1,3115,"Maschinenbautechniker, Techniker im Bereich Systemtechnik, Automation und Unternehmensprozesse",3,11.019605854272998,11.97433846910366,8.663945221420533,False
53-4022.00,0.0,0.0,0.0,0.0,3112,1,3112,Bauführer und Bautechniker,3,38.516833221537,38.94519300831815,1.1121365671922114,False
53-5011.00,0.0,0.0,0.0,0.0,3152,1,3152,"Schiffsführer, nautische Schiffsoffiziere und Schiffslotsen",3,0.5563350887370001,0.6344814656460332,14.04663816665639,False
53-5021.00,0.0,0.0,0.0,0.0,3152,1,3152,"Schiffsführer, nautische Schiffsoffiziere und Schiffslotsen",3,0.5563350887370001,0.6344814656460332,14.04663816665639,False
53-5022.00,0.0,0.0,0.0,0.0,3152,1,3152,"Schiffsführer, nautische Schiffsoffiziere und Schiffslotsen",3,0.5563350887370001,0.6344814656460332,14.04663816665639,False
53-5031.00,0.10689066989060614,0.0,0.0,0.0,3151,1,3151,Technische Schiffsoffiziere,3,,,,
53-6011.00,0.0,0.0,0.0,0.0,3123,1,3123,Poliere und Vorarbeiter,3,26.807374822177003,28.775562191047857,7.341962358964843,False
53-6041.00,0.279408731722436,0.0,0.0,0.0,3112,1,3112,Bauführer und Bautechniker,3,38.516833221537,38.94519300831815,1.1121365671922114,False
53-6051.00,0.18232210751027117,0.0,0.0,0.0,3359,1,3359,"Fachkräfte in der öffentlichen Verwaltung, anderweitig nicht genannt",3,1.1952449879130005,0.8915400349132869,-25.409431210417218,False
53-6051.01,0.21701093825403842,0.0,0.0,0.0,3154,1,3154,Flugverkehrslotsen,3,1.401805752024,2.4939146075629024,77.90728879247777,True
53-6051.07,0.0,0.0,0.0,0.0,3115,1,3115,"Maschinenbautechniker, Techniker im Bereich Systemtechnik, Automation und Unternehmensprozesse",3,11.019605854272998,11.97433846910366,8.663945221420533,False
53-7072.00,0.1204880586167156,0.0,0.0,0.0,3133,1,3133,Steuerer von chemischen Verfahrensanlagen,3,,,,
53-7073.00,0.16034513326782082,0.0,0.0,0.0,3134,1,3134,Steuerer von Erdöl- und Erdgasraffinationsanlagen,3,,,,
53-7121.00,0.1457820787948002,0.0,0.0,0.0,3133,1,3133,Steuerer von chemischen Verfahrensanlagen,3,,,,
