year,quarter,ch_isco_id,ch_isco_name,count_ads
2020,1,93131,"Hilfsarbeiter im Hochbau, Bauhauptgewerbe",3
2020,1,93132,"Hilfsarbeiter im Hochbau, Ausbaugewerbe",1
2020,1,93210,Verpacker,35.83
2020,1,93290,"Hilfsarbeiter bei der Herstellung von Waren, anderweitig nicht genannt",474
2020,1,93330,Frachtarbeiter und verwandte Berufe,29.22
2020,1,94110,Zubereiter von Fast Food und anderen Imbissen,241
2020,1,94122,Küchengehilfen,473.03
2020,1,96110,Arbeiter in der Abfall- und Wertstoffsammlung,35
2020,1,96130,Strassenkehrer und verwandte Berufe,23.5
2020,1,96200,"Sonstige Hilfsarbeitskräfte, onA",819.98
2020,1,96210,"Boten, Paketauslieferer und Gepäckträger",774.92
2020,1,96230,"Zählerableser, Automatenbefüller und -kassierer",15
2020,1,96290,"Hilfsarbeitskräfte, anderweitig nicht genannt",6.5
2020,2,01100,Offiziere in regulären Streitkräften,11.33
2020,2,02100,Unteroffiziere in regulären Streitkräften,0.5
2020,2,03100,Angehörige der regulären Streitkräfte in sonstigen Rängen,1
2020,2,11110,Angehörige gesetzgebender Körperschaften,14.83
2020,2,11120,Leitende Verwaltungsbedienstete,516.58
2020,2,11140,Leitende Bedienstete von Interessenorganisationen,10.5
2020,2,11200,Geschäftsführer und Vorstände,1183.33
2020,2,12000,"Führungskräfte im kaufmännischen Bereich, onA",123
2020,2,12100,"Führungskräfte in der betrieblichen Administration und in unternehmensbezogenen Dienstleistungen, onA",111
2020,2,12110,Führungskräfte im Bereich Finanzen,267.17
2020,2,12120,Führungskräfte im Personalwesen,235.17
2020,2,12130,Führungskräfte in Unternehmenspolitik und -planung,805.17
2020,2,12190,"Führungskräfte in der betrieblichen Administration und in unternehmensbezogenen Dienstleistungen, anderweitig nicht genannt",5112.05
2020,2,12210,"Führungskräfte in Vertrieb und Marketing, onA",765.76
2020,2,12211,Führungskräfte in Vertrieb,14.09
2020,2,12212,Führungskräfte in Marketing,48.59
2020,2,12220,Führungskräfte in Werbung und Öffentlichkeitsarbeit,89.59
2020,2,12230,Führungskräfte in Forschung und Entwicklung,151.83
2020,2,13110,Führungskräfte in der Produktion in Land- und Forstwirtschaft,42.17
2020,2,13210,Führungskräfte in der Produktion von Waren,344.92
2020,2,13230,"Führungskräfte in der Produktion im Bau, onA",178.33
2020,2,13240,"Führungskräfte in der Beschaffung, Logistik und in verwandten Bereichen",297.52
2020,2,13300,Führungskräfte in der Erbringung von Dienstleistungen im Bereich Informations- und Kommunikationstechnologie,912.5
2020,2,13410,Führungskräfte in der Erbringung von Dienstleistungen der Kinderbetreuung,72.5
2020,2,13420,Führungskräfte in der Gesundheitsversorgung,448.43
2020,2,13430,Führungskräfte in der Erbringung von Dienstleistungen für Menschen im Alter,36.67
2020,2,13440,Führungskräfte in der Erbringung von Dienstleistungen der sozialen Institutionen,25.5
2020,2,13450,Führungskräfte in der Erbringung von Dienstleistungen des Bildungswesens,145
2020,2,13460,"Führungskräfte in der Erbringung von Finanz- und Versicherungsdienstleistungen, onA",94.83
2020,2,13461,Führungskräfte in der Erbringung von Finanz- und Versicherungsdientleistungen,10.5
2020,2,13490,"Führungskräfte in der Erbringung von spezialisierten Dienstleistungen, anderweitig nicht genannt",264.27
2020,2,14000,"Führungskräfte in Hotels und Restaurants, im Handel und in der Erbringung sonstiger Dienstleistungen, onA",503
2020,2,14110,Führungskräfte in Hotels,27.5
2020,2,14120,Führungskräfte in Restaurants,145.42
2020,2,14200,Führungskräfte in Gross- und Einzelhandel,121.5
2020,2,14310,"Führungskräfte in der Erbringung von Dienstleistungen im Bereich Sport, Erholung und Kultur",10.18
2020,2,14390,"Führungskräfte in der Erbringung von Dienstleistungen, anderweitig nicht genannt",133.33
2020,2,20000,"Intellektuelle und wissenschaftliche Berufe, onA",1185.08
2020,2,21000,"Naturwissenschaftler, Mathematiker und Ingenieure, onA",11.42
2020,2,21110,Physiker und Astronomen,44.58
2020,2,21120,Meteorologen,3
2020,2,21130,Chemiker,106.17
2020,2,21140,Geologen und Geophysiker,28.08
2020,2,21200,"Mathematiker, Aktuare und Statistiker",131.83
2020,2,21300,"Biowissenschaftler, onA",171.83
2020,2,21310,"Biologen, Botaniker, Zoologen und verwandte Berufe",59.17
2020,2,21320,"Agrar-, Forst- und Fischereiwissenschaftler und -berater",14
2020,2,21330,Umweltwissenschaftler,17.42
2020,2,21400,"Ingenieurwissenschaftler (ohne Elektrotechnik, Elektronik und Telekommunikation), onA",4
2020,2,21410,Prozess- und Produktionsingenieure,87.92
2020,2,21420,Bauingenieure,395.5
2020,2,21430,Umweltschutzingenieure,41.67
2020,2,21440,"Maschinenbau-, Mechatronik- und Systemtechnikingenieure, onA",87.58
2020,2,21442,Mechatronik- und Systemtechnikingenieure,6
2020,2,21450,Chemieingenieure,12.83
2020,2,21460,"Bergbauingenieure, Metallurgen und verwandte Berufe",11.83
2020,2,21490,"Ingenieure, anderweitig nicht genannt",2569.33
2020,2,21510,Ingenieure im Bereich Elektrotechnik,166.33
2020,2,21520,Ingenieure im Bereich Elektronik,64.33
2020,2,21530,Ingenieure im Bereich Telekommunikationstechnik,29.5
2020,2,21610,Architekten,465.58
2020,2,21620,Landschaftsarchitekten,62.25
2020,2,21630,Produkt- und Textildesigner,81
2020,2,21640,"Raum-, Stadt- und Verkehrsplaner",74.42
2020,2,21650,Kartografen und Vermessungsingenieure,161.47
2020,2,21660,Grafik- und Multimediadesigner,395.9
2020,2,22000,"Spezialisten in Gesundheitsberufen, onA",32.67
2020,2,22110,Allgemeinärzte,1444.75
2020,2,22120,Fachärzte,509.33
2020,2,22210,"Pflegedienstleiter und Pflegefachkräfte, onA",3563.05
2020,2,22211,Pflegedienstleiter,52.5
2020,2,22212,Pflegefachkräfte,8.5
2020,2,22213,Pflegefachkräfte mit Spezialisierung,607.4
2020,2,22220,Geburtshilfespezialisten,60.67
2020,2,22300,Spezialisten der traditionellen und komplementären Medizin,12.33
2020,2,22500,Tierärzte,33.17
2020,2,22610,Zahnärzte,110
2020,2,22620,Apotheker,420.08
2020,2,22630,Spezialisten in den Bereichen Umwelt- und Arbeitsmedizin sowie Hygiene,40.17
2020,2,22640,Physiotherapeuten,373.08
2020,2,22650,Diätologen und Ernährungsberater,39.5
2020,2,22660,Audiologen und Sprachtherapeuten,290.5
2020,2,22670,Optometristen und Orthoptisten,12.5
2020,2,22690,"Spezialisten in Gesundheitsberufen, anderweitig nicht genannt",604.33
2020,2,23000,"Lehrkräfte, onA",1789.83
2020,2,23100,Universitäts- und Hochschullehrer,877.83
2020,2,23200,Lehrkräfte im Bereich Berufsbildung,302.75
2020,2,23300,Lehrkräfte im Sekundarbereich,203
2020,2,23410,Lehrkräfte im Primarbereich,429
2020,2,23420,Lehrkräfte und Erzieher im Vorschulbereich,355.83
2020,2,23510,Pädagogik- und Didaktikspezialisten,320.25
2020,2,23520,Lehrkräfte im Bereich Sonderpädagogik,855.67
2020,2,23530,Sprachlehrer,222.17
2020,2,23540,Musiklehrer,37
2020,2,23550,Kunstlehrer,37.5
2020,2,23560,Ausbilder im Bereich Informationstechnologie,10
2020,2,23590,"Lehrkräfte, anderweitig nicht genannt",406.5
2020,2,24100,"Spezialisten im Bereich Finanzen, onA",94.33
2020,2,24110,"Wirtschaftsprüfer, Steuerberater und verwandte Berufe",651.88
2020,2,24120,Finanz- und Anlageberater,649.75
2020,2,24130,Finanzanalysten,320.33
2020,2,24210,Spezialisten im Bereich Management- und Organisationsanalyse,821.67
2020,2,24220,Spezialisten in der strategischen Planung in Politik und Wirtschaft,247.78
2020,2,24230,Berufsberater und -analytiker und vergleichbare Spezialisten der Personalwesen,816.83
2020,2,24240,Fachkräfte in Personalschulung und -entwicklung,133.17
2020,2,24300,"Spezialisten in Vertrieb, Marketing und Öffentlichkeitsarbeit, onA",622.92
2020,2,24310,Fachkräfte in Marketing und Werbung,1701.83
2020,2,24320,Fachkräfte in der Öffentlichkeitsarbeit,241.17
2020,2,24330,"Technische Verkaufsfachkräfte (ohne Informations- und Kommunikationstechnologie), onA",151.67
2020,2,24331,"Technische Verkaufsfachkräfte (ohne Informations- und Kommunikationstechnologie), Technik",73.5
2020,2,24340,"Technische Verkaufsfachkräfte, Informations- und Kommunikationstechnologie",41.67
2020,2,25000,"Spezialisten in der Informations- und Kommunikationstechnologie, onA",26.5
2020,2,25100,"Entwickler und Analytiker von Software und Anwendungen (ohne Informatikingenieur), onA",45.25
2020,2,25101,Informatikingenieure,87.67
2020,2,25110,"Systemanalytiker, onA",1001.03
2020,2,25120,"Softwareentwickler, onA",2358.33
2020,2,25121,"Softwareentwickler, Softwareengineering",974.42
2020,2,25122,"Softwareentwickler, Wirtschafsinformatik",120.58
2020,2,25123,"Softwareentwickler, System-Engineering und Architektur",194
2020,2,25124,"Softwareentwickler, Projektmanagement",92.67
2020,2,25130,Mediamatiker,614.57
2020,2,25140,Anwendungsprogrammierer,177
2020,2,25190,"Entwickler und Analytiker von Software und Anwendungen, anderweitig nicht genannt (ohne Qualität und Testing)",471.83
2020,2,25191,"Entwickler und Analytiker von Software und Anwendungen, Qualität und Testing",145.33
2020,2,25210,Datenbankentwickler und -administratoren,383.9
2020,2,25220,Systemadministratoren,1237.3
2020,2,25230,Fachkräfte für Computernetzwerke,362.67
2020,2,25290,"Fachkräfte für Datenbanken und Netzwerke, anderweitig nicht genannt (ohne Sicherheitsmanagement und Data Mining)",1372.5
2020,2,25291,"Akademische und vergleichbare Fachkräfte für Datenbanken und Netzwerke, Sicherheitsmanagement und Data Mining",14
2020,2,26110,Anwälte,237
2020,2,26120,Richter,18.5
2020,2,26190,"Juristen, anderweitig nicht genannt (ohne Notaren)",602.5
2020,2,26191,"Juristen, anderweitig nicht genannt, Notaren",104.33
2020,2,26210,Archiv- und Museumswissenschaftler,27.03
2020,2,26220,Bibliothekswissenschaftler und verwandte Informationswissenschaftler,456.33
2020,2,26310,Volkswirtschaftler,83.42
2020,2,26320,"Soziologen, Anthropologen und verwandte Wissenschaftler",15.5
2020,2,26330,"Philosophen, Historiker und Politologen",23.92
2020,2,26340,Psychologen,309.67
2020,2,26350,Sozialarbeiter,550.51
2020,2,26360,Geistliche Seelsorger,119.33
2020,2,26410,Autoren und verwandte schriftstellerische Berufe,134.33
2020,2,26420,Journalisten,79.17
2020,2,26430,"Übersetzer, Dolmetscher und andere Linguisten",72.67
2020,2,26510,Bildende Künstler,7.9
2020,2,26520,"Musiker, Sänger und Komponisten",28.67
2020,2,26540,Regisseure und Produzenten im Film- und Bühnenbereich sowie in verwandten Bereichen,43.5
2020,2,26550,Schauspieler,22.5
2020,2,26560,"Sprecher im Rundfunk, Fernsehen und sonstigen Medien",15.83
2020,2,26590,"Bildende und darstellende Künstler, anderweitig nicht genannt",10.5
2020,2,30000,"Techniker und gleichrangige nichttechnische Berufe (ohne Projekt- und Gruppenleiter), onA",669.45
2020,2,30001,"Projektleiter, onA",86.25
2020,2,31110,"Chemo- und Physikotechniker, onA",130.5
2020,2,31111,Chemotechniker,1
2020,2,31120,"Bauführer und Bautechniker, onA",1048.42
2020,2,31130,Elektrotechniker,297.17
2020,2,31140,Techniker im Bereich Elektronik,19
2020,2,31150,"Maschinenbautechniker, Techniker im Bereich Systemtechnik, Automation und Unternehmensprozesse, onA",8.5
2020,2,31153,Techniker im Bereich Unternehmensprozesse,19.33
2020,2,31160,Chemiebetriebs- und Verfahrenstechniker,0.5
2020,2,31180,"Technische Zeichner, onA",633.78
2020,2,31181,"Technische Zeichner, Maschinen",11.33
2020,2,31182,"Technische Zeichner, Bau",580.72
2020,2,31183,"Technische Zeichner, Gebäudetechnik",251.25
2020,2,31190,"Material- und ingenieurtechnische Fachkräfte, anderweitig nicht genannt",125.17
2020,2,31220,Produktionsleiter bei der Herstellung von Waren,338.5
2020,2,31230,"Poliere und Vorarbeiter, onA",352.53
2020,2,31231,Poliere und Vorarbeiter des Bauhauptgewerbes,3.83
2020,2,31232,Poliere und Vorarbeiter des Ausbaugewerbes,92.17
2020,2,31310,Steuerer von Energieerzeugungsanlagen,3
2020,2,31320,Steuerer von Verbrennungs- und Wasserbehandlungsanlagen,32.5
2020,2,31390,"Techniker in der Prozesssteuerung, anderweitig nicht genannt",42.08
2020,2,31410,Biotechniker (ohne medizinische Fachberufe),150.08
2020,2,31420,Agrartechniker,5.67
2020,2,31430,Forsttechniker,1
2020,2,31520,"Schiffsführer, nautische Schiffsoffiziere und Schiffslotsen",4.83
2020,2,31530,Flugzeugpiloten und verwandte Berufe,35.5
2020,2,31540,Flugverkehrslotsen,5.83
2020,2,32100,"Medizinische und pharmazeutische Fachberufe, onA",12
2020,2,32110,Medizintechniker im Bereich bildgebende Verfahren und Therapiegeräte,209.17
2020,2,32120,Medizintechniker im Bereich Labor und Pathologie,2.5
2020,2,32130,Pharmazeutische Techniker und Assistenten,698.75
2020,2,32140,Medizinische und zahnmedizinische Prothetiktechniker,130.83
2020,2,32210,Fachkräfte Gesundheit und Pflege (mittlere Stufe),1740.85
2020,2,32300,Fachkräfte in traditioneller und komplementärer Medizin,2
2020,2,32400,Veterinärmedizinische Fachkräfte und Assistenten,27.17
2020,2,32510,Zahnmedizinische Assistenten und Dentalhygieniker,168
2020,2,32520,Fachkräfte im Bereich medizinische Dokumentation und Information,137.08
2020,2,32540,Augenoptiker,107.33
2020,2,32550,Physiotherapeutische Techniker und Assistenten,78.33
2020,2,32560,Medizinische Assistenten,556.33
2020,2,32570,Kontrolleure und Beauftragte in den Bereichen Umwelt- und Arbeitsmedizin sowie verwandte Berufe,9.5
2020,2,32580,Rettungsdienstpersonal,55.5
2020,2,32590,"Assistenzberufe im Gesundheitswesen, anderweitig nicht genannt",186.42
2020,2,33100,"Fachkräfte im Bereich Finanzen und mathematische Verfahren, onA",257.33
2020,2,33110,"Wertpapierhändler, -makler und Finanzmakler",148.33
2020,2,33120,Fachkräfte im Bereich Kredit und Darlehen,140.17
2020,2,33130,Fachkräfte im Rechnungswesen,290.17
2020,2,33150,Schätzer und Schadensgutachter,30.5
2020,2,33210,Versicherungsvertreter,370.42
2020,2,33220,Verkaufsfachkräfte,3493.12
2020,2,33230,Einkäufer,562.67
2020,2,33240,Handelsmakler,32.83
2020,2,33300,"Fachkräfte für unternehmensbezogene Dienstleistungen, onA",772.5
2020,2,33310,Fachkräfte für Abrechnungs- und Speditionsdienstleistungen,150
2020,2,33320,Konferenz- und Veranstaltungsplaner,105.76
2020,2,33330,Arbeits- und Personalvermittler,110
2020,2,33340,Immobilienmakler und -verwalter,512.17
2020,2,33390,"Fachkräfte für unternehmensbezogene Dienstleistungen, anderweitig nicht genannt",64
2020,2,33400,"Sekretariatsfachkräfte, onA",283
2020,2,33410,Sekretariatsleiter,18.5
2020,2,33420,Sekretariatsfachkräfte im juristischen Bereich,177.5
2020,2,33430,Sekretariatsfachkräfte in Verwaltung und Geschäftsleitung,649.17
2020,2,33440,Sekretariatsfachkräfte im Gesundheitswesen,247.83
2020,2,33500,"Fachkräfte in der öffentlichen Verwaltung, onA",56.17
2020,2,33510,Fachkräfte im Zolldienst und Grenzschutz,5
2020,2,33520,Fachkräfte in der Steuerverwaltung,55.5
2020,2,33530,Fachkräfte in Sozialverwaltung und -versicherung,180.88
2020,2,33550,Polizeikommissare und Kriminalbeamte,48
2020,2,33590,"Fachkräfte in der öffentlichen Verwaltung, anderweitig nicht genannt",15
2020,2,34110,Fachkräfte für Rechts- und verwandte Angelegenheiten,64.33
2020,2,34120,Soziale Fachkräfte,78.5
2020,2,34130,Ordensbrüder/-schwestern und Seelsorgehelfer,1
2020,2,34210,Athleten und Berufssportler,2.5
2020,2,34220,"Sportlehrer, Sporttrainer und Sportfunktionäre",134.75
2020,2,34230,Trainer und Betreuer im Bereich Fitness und Erholung,340.33
2020,2,34310,Fotografen,7.5
2020,2,34320,Raumgestalter und Dekorateure,62.5
2020,2,34330,"Fachkräfte in Kunstgalerien, Museen und Bibliotheken",33.83
2020,2,34340,"Küchenchefs, stv. Küchenchefs und Souschefs",469.83
2020,2,34350,Sonstige Fachkräfte in Gestaltung und Kultur,40.37
2020,2,35000,"Informations- und Kommunikationstechniker, onA",503.5
2020,2,35100,"Techniker für den Betrieb von Informations- und Kommunikationstechnologie und für die Anwenderbetreuung, onA",21.5
2020,2,35110,Techniker für den Betrieb von Informations- und Kommunikationstechnologie,60.5
2020,2,35120,Techniker für die Anwenderbetreuung in der Informations- und Kommunikationstechnologie,937.08
2020,2,35130,Techniker für Computernetzwerke und -systeme,23
2020,2,35140,Webmaster,18.17
2020,2,35210,Techniker für Rundfunk und audiovisuelle Medien,82.1
2020,2,41100,Allgemeine Bürokräfte,1532.17
2020,2,41200,Sekretariatskräfte (allgemein),1050.75
2020,2,41300,"Schreibkräfte und Datenerfasser, onA",2
2020,2,41320,Datenerfasser,14
2020,2,42000,"Bürokräfte mit Kundenkontakt, onA",13
2020,2,42110,"Schalterbedienstete und Fachkräfte im Bereich Finanzdienstleistungen, onA",113.42
2020,2,42120,"Buchmacher, Croupiers und verwandte Berufe im Bereich Glücks- und Wettspiele",14
2020,2,42140,Inkassobeauftragte und verwandte Berufe,33.5
2020,2,42210,Reiseverkehrsfachkräfte,47.83
2020,2,42220,Kundeninformationsfachkräfte in Call Centers,151
2020,2,42230,Telefonisten,26.83
2020,2,42240,Hotelrezeptionisten,30.83
2020,2,42260,Empfangskräfte (allgemein),411.75
2020,2,42270,Interviewer im Bereich Umfragen und Marktforschung,7
2020,2,42290,"Berufe im Bereich Kundeninformation, anderweitig nicht genannt",1
2020,2,43110,Bürokräfte im Rechnungswesen und in der Buchhaltung,714.5
2020,2,43120,"Bürokräfte in der Statistik, im Finanz- und Versicherungswesen",467.88
2020,2,43130,Bürokräfte in der Lohnbuchhaltung,135.92
2020,2,43200,"Bürokräfte im Bereich Materialwirtschaft und Transport und verwandte Berufe, onA",1
2020,2,43210,Fachkräfte in der Lagerwirtschaft,863.92
2020,2,43220,Bürokräfte in der Material- und Fertigungsplanung und verwandte Berufe,409.5
2020,2,43230,Bürokräfte in der Transportwirtschaft und verwandte Berufe,273.33
2020,2,44110,Bibliotheksassistenten,1.5
2020,2,44120,Postverteiler und -sortierer,24.5
2020,2,44130,"Kodierer, Korrekturleser und verwandte Bürokräfte",11
2020,2,44150,Bürokräfte für Registratur und Dokumentation,11.5
2020,2,44160,Bürokräfte im Personalwesen,257.58
2020,2,44190,"Bürokräfte und verwandte Berufe, anderweitig nicht genannt, onA",1417.42
2020,2,44191,"Bürokräfte und verwandte Berufe, Marketing und Werbung",125.83
2020,2,44192,"Bürokräfte und verwandte Berufe, Verkauf",572.67
2020,2,51110,Reisebegleiter und Stewards,17
2020,2,51120,Schaffner,128.5
2020,2,51130,Reiseleiter/Fremdenführer,17
2020,2,51200,Köche,1417.25
2020,2,51311,Chefs de Service in Restaurants,154.67
2020,2,51312,Servicefachkräfte in Restaurants,1624.42
2020,2,51313,Servicehilfskräfte in Restaurants,148.33
2020,2,51320,Barkeeper,162.5
2020,2,51410,Coiffeurs,160.5
2020,2,51420,Kosmetiker und verwandte Berufe,89.17
2020,2,51500,"Hauswarte und Hauswirtschaftsleiter, onA",95.83
2020,2,51510,"Reinigungs- und Hauswirtschaftleiter und -kräfte in Büros, Hotels und anderen Einrichtungen, onA",122
2020,2,51512,"Reinigungs- und Hauswirtschaftskräfte in Büros, Hotels und anderen Einrichtungen",101
2020,2,51520,Hauswirtschafter in Privathaushalten,430.08
2020,2,51530,Hauswarte,788.79
2020,2,51640,Tierpfleger und -betreuer,73.17
