ch_isco_4digit,emp_2021,emp_2022,emp_2023,emp_2024,delta_2021_2022,delta_2022_2023,delta_2023_2024
2434,0.415840151677,0.5239184127709999,0.5034665309769086,0.43973754570004386,25.99033803208804,-3.903638676472826,-12.65803809305999
2500,14.74465361555,14.606854038205004,13.731550431764108,13.994555706308766,-0.9345731743719629,-5.992417012941275,1.915335605047697
2510,6.090838333595,5.926983975152,6.4162160725385835,6.576386371214601,-2.6901774348407055,8.25431786955417,2.496335797691514
2511,29.789254225432,29.740223548839005,31.37476310673398,32.15004470820105,-0.16459182301763062,5.496056730073852,2.471035713734751
2512,58.950710510909005,68.19933209303699,71.38678966482357,71.44350839669346,15.688736407030238,4.67373722581077,0.07945270005304828
2513,5.507750933726001,5.302707827998,5.5656542087895655,4.9787925200163,-3.72281005795753,4.958719003962911,-10.54434333786788
2514,10.472716853113997,12.634662618871998,13.124932360452924,13.834326672812937,20.643599899439266,3.8803548331288686,5.404936900836971
2519,2.7265162452379994,2.6580083804119994,3.2390151065005477,2.8958302583726145,-2.512651994854332,21.858724388163537,-10.595345709847962
2521,4.359876973027,4.259532754658,4.872156502558544,5.595270601260391,-2.3015378413151053,14.382416644891634,14.841766645265075
2522,7.633805732677998,7.8538938488240015,6.498370333368642,7.015214286634813,2.883072006979079,-17.25925434627982,7.953439504858883
2523,3.0805997209219993,2.810723149023,3.0306909651412623,3.2563318829901973,-8.760520559231477,7.826022146461581,7.445197166066639
2529,4.635721294063,4.8492228385630005,5.747000261184186,6.558325060565179,4.605573350007764,18.513841341373155,14.11736144960287
2610,5.523820833382999,5.656035376559999,5.484338869822064,5.713114463945343,2.3935342431450173,-3.0356335366905154,4.171434325149583
2611,15.862225132708,16.150005004717997,17.256337333332283,16.56829876820517,1.814246548654724,6.85035285308634,-3.9871645519938865
2612,1.517413049522,1.7479735068289997,1.8293532015442278,1.9882884851850045,15.194310960989066,4.655659504980661,8.688058900086286
2619,12.504013780010999,13.337931516611995,12.695555228391045,13.413769730663356,6.669200396548693,-4.816161242250264,5.657212223898399
2621,2.1739280263980003,2.5007701291260007,2.7970334510180814,3.436134062024667,15.034633104645504,11.84688342369246,22.84923016469331
2622,4.549132690543999,4.946979932616002,3.836795800865558,4.02678632154568,8.74556248708646,-22.441654239000925,4.951801725733273
2631,1.786069659937,2.471595154266,2.7627171175514356,2.382919443774241,38.38178933923443,11.778707478971857,-13.74725162284457
2632,1.3012823552669999,1.5603602284769997,1.518442667689206,1.418883811171202,19.909427970138097,-2.6864027948666482,-6.556642449300663
2633,1.3134823477190003,1.4198766489419998,1.2922718305777885,1.1926910239138884,8.100169858221877,-8.98703549067408,-7.705871497591686
2634,16.504622536812,16.014104383519,17.917565199565306,17.086424090273,-2.97200467444163,11.886152172239253,-4.638694487979156
2635,16.316935810501,18.731495843976003,18.462078935225737,19.518126849400353,14.79787664495853,-1.4383096309786148,5.720092075652823
2636,6.235520430182998,5.976385258751999,5.589515617184945,5.897894664667229,-4.1557905925006144,-6.473304929606237,5.51709787757231
2641,4.671761047015001,4.649945778438999,4.8748963571929,4.351356841073695,-0.46696028235306125,4.837703265207044,-10.739500447978205
2642,9.700913618098001,9.876316774069,10.5119890374855,10.232429408201979,1.808109657257099,6.436329230402017,-2.6594360809036153
2643,5.999790448712999,5.622935372784,5.612047770783137,5.738931732247348,-6.2811373022175685,-0.19362843922341205,2.2609209088486546
2650,1.2264166631420002,0.8014656477520001,1.1292999238992858,1.686391247350694,-34.649807700859434,40.904345316211035,49.33067926967213
2651,3.802319646004,4.121146544095,4.013120789745182,3.179859830652326,8.385063008210448,-2.6212548666730346,-20.76341587380341
2652,6.70397914361,7.433138465352998,8.148270903310236,7.572343705757965,10.876515366817749,9.620867972399271,-7.0680909408436605
2653,0.7229734657079999,0.7950931779070001,0.5574979478099086,0.8456964951791865,9.975430028870301,-29.88269006690966,51.69499699531552
2654,5.896668850578999,5.632197512363999,5.554109769657838,6.4874852608908045,-4.485097347615708,-1.3864524909636002,16.805132234368262
2655,1.655820771641,1.452064785094,1.4050314982592516,1.3763718494427546,-12.30543728141952,-3.2390625623293925,-2.0397869266279454
2656,0.666152368136,0.971875290113,0.7646351957271905,0.8048035165489785,45.89384300058278,-21.32373324994338,5.253266007927709
2659,1.050232202162,0.9625897050000001,0.8502429152158716,0.5781345813985391,-8.345059024240529,-11.6713059780884,-32.00359908300392
3000,52.65339637754101,63.49467201543001,55.04122870811392,64.50187557780743,20.5898885613261,-13.313626228767351,17.18829156206475
3100,8.659606337850999,9.621629667242997,9.505862266089933,10.60582140224975,11.109319429302577,-1.2031995114839702,11.57137675015216
